time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0726598078139,0.132062448846,11.609777708,0.086563742388,6.24273894109,0.0,0.228281976885,0.482931068086,2.67119333611,0.0691663279133,-0.0455908822241,0.0,507.2663755133359,506.1900172410442,507.8589106106569,508.07612274685175
1.3800000000000008,0.0872344253152,0.162904998441,11.7737424496,0.0907172079276,6.23975091524,0.0,0.257825732895,0.545558581369,2.79393453424,0.0693403084936,-0.0599294098743,0.0,452.2395355216292,451.0815586441758,452.43585413550824,452.4534027479019
1.4400000000000008,0.10376651909,0.197836462529,11.9477138473,0.0951601869966,6.23596746028,0.0,0.293655820563,0.619276132731,3.00448793008,0.082105637348,-0.0701876692957,0.0,480.3484674199368,479.56731725057006,478.03645671683734,479.0119895209567
1.5000000000000009,0.122360579301,0.236937591202,12.1305515245,0.100140973726,6.23210660428,0.0,0.326535553843,0.684557075164,3.08977869004,0.0847678508959,-0.054677269418,0.0,442.415764761457,443.68786890835645,441.70492641317077,441.9300777601811
1.560000000000001,0.14312707592,0.280298507973,12.3208871663,0.105570911595,6.22873693653,0.0,0.366026510822,0.761336804275,3.25417228444,0.100016379012,-0.0593061534956,0.0,467.2095806459522,466.8465531032135,467.4328494527108,468.6259788077842
1.620000000000001,0.166174905936,0.328071281496,12.5180871433,0.111671380861,6.22526167719,0.0,0.402562553757,0.831641281365,3.31885433961,0.104797608593,-0.0552864489928,0.0,437.52430315221835,437.856469295564,437.69263353038633,438.0994906436207
1.680000000000001,0.191352975106,0.379932571024,12.7169591119,0.117530409395,6.22196573375,0.0,0.436989584502,0.897583841038,3.31012252297,0.0768715324187,-0.0542337898513,0.0,414.2505102450971,414.340805777957,415.39526838077325,412.94757473803014
1.740000000000001,0.218794933204,0.436114447099,12.9175609166,0.122289835646,6.21892502119,0.0,0.478031553205,0.975558289638,3.37629214389,0.0838227407283,-0.0443796303141,0.0,439.4137674089779,440.2282477763767,438.16715381279874,438.7497975845223
1.8000000000000012,0.248704364506,0.496967074944,13.1213112554,0.127416442117,6.21628188475,0.0,0.519184131761,1.05329988864,3.41514745978,0.0885004123751,-0.0434056627436,0.0,431.7625962391929,431.8436045617647,429.9540789221811,430.35647855930483
1.8600000000000012,0.281299381481,0.562896009962,13.3298321997,0.133170022378,6.21346874903,0.0,0.567569104258,1.14484309263,3.53502842381,0.107621734548,-0.0549543906097,0.0,458.1866597936464,457.2662697765432,455.99958537196443,457.53197220254225
1.9200000000000013,0.316845072784,0.634413243535,13.5453233978,0.139764282631,6.21046838211,0.0,0.617581333463,1.2396666675,3.6474698414,0.114114423427,-0.0415990962049,0.0,455.699850445574,456.7646693818594,455.6469529343188,456.17605234053934
1.9800000000000013,0.355738904278,0.712306930425,13.7714170557,0.146356910009,6.20773782065,0.0,0.679131098867,1.35746969247,3.8879531531,0.0996729759675,-0.0547735499824,0.0,495.9348224178545,494.965144958284,495.60577746983137,494.5523788019011
2.0400000000000014,0.397666008843,0.796015161641,14.0024219258,0.152363308232,6.20409358623,0.0,0.718712448527,1.43326632551,3.81231589383,0.100959474996,-0.076643661929,0.0,398.78557595848,396.7792999204061,396.344423919376,396.4726289401079
2.1000000000000014,0.442202524065,0.884693170152,14.2310303092,0.158600056419,6.19955390926,0.0,0.766227766991,1.52316192795,3.80778296098,0.109329926163,-0.0737666249925,0.0,421.1332223916991,421.3771737808738,421.4265546317053,422.15951864623827
2.1600000000000015,0.48993527614,0.979370533203,14.4624491229,0.165105671116,6.19500629776,0.0,0.825281863556,1.63331175648,3.9055895511,0.106558487529,-0.0801885048127,0.0,456.59188168252746,456.0748391139609,453.9926279636757,453.78026723581763
2.2200000000000015,0.541351604855,1.08086785921,14.7002046544,0.171939120768,6.19008532951,0.0,0.889054647402,1.75049980861,4.01891102297,0.125541133344,-0.0859451150602,0.0,461.58729759367327,461.1275441142777,460.24961400038114,461.7605203555113
2.2800000000000016,0.596864710261,1.18983905184,14.9464499698,0.179489070663,6.18484474054,0.0,0.961893381426,1.88254527866,4.18829058718,0.126408369124,-0.0902949173123,0.0,479.89500980290427,479.55897985705036,479.47787498236085,479.55690294832874
2.3400000000000016,0.656605659274,1.30642282335,15.2002215692,0.187513679879,6.17975686169,0.0,1.02994508729,2.00423181292,4.27010445563,0.145395631781,-0.0756081478618,0.0,454.04358405732654,455.21463888823195,454.3586154617506,455.8942350335217
2.4000000000000017,0.720171975837,1.4298226291,15.4555082542,0.196027286902,6.17503494629,0.0,1.08930858986,2.10976126766,4.23924892014,0.133772333906,-0.0857289101987,0.0,420.7590993705877,419.8764760164367,419.04221187766575,418.0504917804769
2.4600000000000017,0.787658742596,1.56018402319,15.7113990539,0.204089113225,6.16955636181,0.0,1.16070810877,2.2362547061,4.2898659412,0.135519911182,-0.105828086697,0.0,447.44071289260336,445.79401126337456,447.108336284803,447.2672287396667
2.520000000000002,0.85919763165,1.69767546652,15.9673877019,0.212460544143,6.16350409497,0.0,1.2244197653,2.34740324436,4.24290814379,0.146515710978,-0.0924548083979,0.0,414.5570397073685,415.7209602815846,415.70676740010845,416.6887209813135
2.580000000000002,0.935157240437,1.84284388671,16.2245687211,0.222170688796,6.15739025035,0.0,1.30806263534,2.49229448842,4.32895715213,0.181969756323,-0.138178015566,0.0,461.7216185305408,458.08976391175656,458.5746929764522,461.40558659541165
2.640000000000002,1.01548411827,1.99553039494,16.4808582277,0.234002998898,6.14883459966,0.0,1.37012703461,2.59805492164,4.21401573543,0.217259356145,-0.153326863153,0.0,394.34681316163534,392.9226424572624,392.32768257581563,395.6330652825967
2.700000000000002,1.10058585437,2.15630628057,16.7367728391,0.246764894987,6.13933419104,0.0,1.46746519659,2.76220873016,4.31530992741,0.201534252136,-0.17093483785,0.0,466.8927854904907,465.49400936457124,468.38786860819954,467.2051007805215
2.760000000000002,1.19105050798,2.3260302403,16.9941729701,0.258714226495,6.12909787924,0.0,1.54884070824,2.89610555782,4.26425247448,0.193923992058,-0.169954853427,0.0,419.3743228924179,419.4296324135991,419.64711944151543,419.02728454893185
2.820000000000002,1.28718772347,2.50498308463,17.2522647666,0.270827182292,6.11935370118,0.0,1.65661862995,3.06987366243,4.33768455895,0.2143126191,-0.1504780961,0.0,460.91283835043373,462.4254055623925,461.2415815778408,462.8869499376498
2.880000000000002,1.39017655041,2.69489946591,17.5157892932,0.283800843593,6.11193882881,0.0,1.77702362109,3.26165279522,4.4450918125,0.219800182696,-0.0952474400489,0.0,472.8052964073058,477.0271127396342,474.8503912418218,475.3140600490538
2.940000000000002,1.5000787276,2.89583212903,17.7831382,0.29653258746,6.10586878728,0.0,1.88681475693,3.4370280848,4.46560402935,0.189240609262,-0.116903605986,0.0,451.2483897327913,449.4875045050454,451.01392138113596,448.5814087179029
3.000000000000002,1.61696322273,3.10794804133,18.0531145457,0.308247306865,6.09899798649,0.0,2.00986788684,3.63426184076,4.53238867944,0.205132720156,-0.11012044358,0.0,466.7217964230711,467.239969389706,466.712703645576,467.9865075323876
3.0600000000000023,1.74116739349,3.33178303515,18.3259984937,0.320604465878,6.09232920594,0.0,2.13075348515,3.82769914637,4.56264222363,0.207541366134,-0.113279411601,0.0,457.51916134664236,457.25697038556234,458.5829739976073,458.81451283738016
3.1200000000000023,1.87261302187,3.56720489525,18.5999384108,0.333350661284,6.08547015894,0.0,2.25125226076,4.02047673663,4.56765869932,0.220755985759,-0.116476745173,0.0,451.9241708037207,451.65490423455947,452.01509350300194,453.1223425741422
